subjectURI,subjectLabel,subjectNotation,subjectGrade,predicateCURIE,predicateLabel,objectURI,objectLabel,objectNotation,objectGrade,relationshipID
http://asn.jesandco.org/resources/S113BA49,Use writing and speaking skills to communicate new understandings effectively.,3.1.3,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11434F4,"7. Add, subtract, multiply, and divide decimals to hundredths, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method and explain the reasoning used.",CCSS.Math.Content.5.NBT.B7,5,http://toolkit.asn.desire2learn.com/mapping/541
http://asn.jesandco.org/resources/S113BA38,"Use strategies to draw conclusions from information and apply knowledge to curricular areas, real-world situations, and further investigations.",2.1.3,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11434F4,"7. Add, subtract, multiply, and divide decimals to hundredths, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method and explain the reasoning used.",CCSS.Math.Content.5.NBT.B7,5,http://toolkit.asn.desire2learn.com/mapping/542
http://asn.jesandco.org/resources/S113BA3B,"Use the writing process, media and visual literacy, and technology skills to create products that express new understandings.",2.1.6,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11434F3,"6. Find whole-number quotients of whole numbers with up to four-digit dividends and two-digit divisors, using strategies based on place value, the properties of operations, and/or the relationship between multiplication and division. Illustrate and explain the calculation by using equations, rectangular arrays, and/or area models.",CCSS.Math.Content.5.NBT.B6,5,http://toolkit.asn.desire2learn.com/mapping/543
http://asn.jesandco.org/resources/S113BA38,"Use strategies to draw conclusions from information and apply knowledge to curricular areas, real-world situations, and further investigations.",2.1.3,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11434F3,"6. Find whole-number quotients of whole numbers with up to four-digit dividends and two-digit divisors, using strategies based on place value, the properties of operations, and/or the relationship between multiplication and division. Illustrate and explain the calculation by using equations, rectangular arrays, and/or area models.",CCSS.Math.Content.5.NBT.B6,5,http://toolkit.asn.desire2learn.com/mapping/544
http://asn.jesandco.org/resources/S113BA38,"Use strategies to draw conclusions from information and apply knowledge to curricular areas, real-world situations, and further investigations.",2.1.3,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143699,"b. Compare two decimals to thousandths based on meanings of the digits in each place, using >, =, and < symbols to record the results of comparisons.",CCSS.Math.Content.5.NBT.A.3b,5,http://toolkit.asn.desire2learn.com/mapping/546
http://asn.jesandco.org/resources/S113BA49,Use writing and speaking skills to communicate new understandings effectively.,3.1.3,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143698,"a. Read and write decimals to thousandths using base-ten numerals, number names, and expanded form, e.g., 347.392 = 3 ÌÑ 100 + 4 ÌÑ 10 + 7 ÌÑ 1 + 3 ÌÑ (1/10) + 9 ÌÑ (1/100) + 2 ÌÑ (1/1000).",CCSS.Math.Content.5.NBT.A.3a,5,http://toolkit.asn.desire2learn.com/mapping/547
http://asn.jesandco.org/resources/S113BA38,"Use strategies to draw conclusions from information and apply knowledge to curricular areas, real-world situations, and further investigations.",2.1.3,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11434F1,4. Use place value understanding to round decimals to any place.,CCSS.Math.Content.5.NBT.A.4,5,http://toolkit.asn.desire2learn.com/mapping/548
http://asn.jesandco.org/resources/S113BA38,"Use strategies to draw conclusions from information and apply knowledge to curricular areas, real-world situations, and further investigations.",2.1.3,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11434F0,"3. Read, write, and compare decimals to thousandths.",CCSS.Math.Content.5.NBT.A.3,5,http://toolkit.asn.desire2learn.com/mapping/549
http://asn.jesandco.org/resources/S113BA49,Use writing and speaking skills to communicate new understandings effectively.,3.1.3,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11434EF,"2. Explain patterns in the number of zeros of the product when multiplying a number by powers of 10, and explain patterns in the placement of the decimal point when a decimal is multiplied or divided by a power of 10. Use whole-number exponents to denote powers of 10.",CCSS.Math.Content.5.NBT.A.2,5,http://toolkit.asn.desire2learn.com/mapping/550
http://asn.jesandco.org/resources/S113BA22,"Read, view, and listen for information presented in any format (e.g., textual, visual, media, digital) in order to make inferences and gather meaning.",1.1.6,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11434EE,"1. Recognize that in a multi-digit number, a digit in one place represents 10 times as much as it represents in the place to its right and 1/10 of what it represents in the place to its left.",CCSS.Math.Content.5.NBT.A.1,5,http://toolkit.asn.desire2learn.com/mapping/551
http://asn.jesandco.org/resources/S113BA38,"Use strategies to draw conclusions from information and apply knowledge to curricular areas, real-world situations, and further investigations.",2.1.3,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143504,4. Classify two-dimensional figures in a hierarchy based on properties.,CCSS.Math.Content.5.G.B.4,5,http://toolkit.asn.desire2learn.com/mapping/552
http://asn.jesandco.org/resources/S113BA38,"Use strategies to draw conclusions from information and apply knowledge to curricular areas, real-world situations, and further investigations.",2.1.3,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143503,3. Understand that attributes belonging to a category of two-dimensional figures also belong to all subcategories of that category.,CCSS.Math.Content.5.G.B.3,5,http://toolkit.asn.desire2learn.com/mapping/553
http://asn.jesandco.org/resources/S113BA1D,"Follow an inquiry-based process in seeking knowledge in curricular subjects, and make the real-world connection for using this process in own life.",1.1.1,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143502,"2. Represent real world and mathematical problems by graphing points in the first quadrant of the coordinate plane, and interpret coordinate values of points in the context of the situation.",CCSS.Math.Content.5.G.A.2,5,http://toolkit.asn.desire2learn.com/mapping/554
http://asn.jesandco.org/resources/S113BA3B,"Use the writing process, media and visual literacy, and technology skills to create products that express new understandings.",2.1.6,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143501,"1. Use a pair of perpendicular number lines, called axes, to define a coordinate system, with the intersection of the lines (the origin) arranged to coincide with the 0 on each line and a given point in the plane located by using an ordered pair of numbers, called its coordinates. Understand that the first number indicates how far to travel from the origin in the direction of one axis, and the second number indicates how far to travel in the direction of the second axis, with the convention that the names of the two axes and the coordinates correspond (e.g., x-axis and x-coordinate, y-axis and y-coordinate).",CCSS.Math.Content.5.G.A.1,5,http://toolkit.asn.desire2learn.com/mapping/555
http://asn.jesandco.org/resources/S113BA36,"Continue an inquiry-based research process by applying critical-thinking skills (analysis, synthesis, evaluation, organization) to information and knowledge in order to construct new understandings, draw conclusions, and create new knowledge.",2.1.1,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11434B5,3. Recognize a line of symmetry for a two-dimensional figure as a line across the figure such that the figure can be folded along the line into matching parts. Identify line-symmetric figures and draw lines of symmetry.,CCSS.Math.Content.4.G.A.3,4,http://toolkit.asn.desire2learn.com/mapping/556
http://asn.jesandco.org/resources/S113BA38,"Use strategies to draw conclusions from information and apply knowledge to curricular areas, real-world situations, and further investigations.",2.1.3,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11434B4,"2. Classify two-dimensional figures based on the presence or absence of parallel or perpendicular lines, or the presence or absence of angles of a specified size. Recognize right triangles as a category, and identify right triangles.",CCSS.Math.Content.4.G.A.2,4,http://toolkit.asn.desire2learn.com/mapping/557
http://asn.jesandco.org/resources/S113BA3B,"Use the writing process, media and visual literacy, and technology skills to create products that express new understandings.",2.1.6,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11434B3,"1. Draw points, lines, line segments, rays, angles (right, acute, obtuse), and perpendicular and parallel lines. Identify these in two-dimensional figures.",CCSS.Math.Content.4.G.A.1,4,http://toolkit.asn.desire2learn.com/mapping/558
http://asn.jesandco.org/resources/S113BA1D,"Follow an inquiry-based process in seeking knowledge in curricular subjects, and make the real-world connection for using this process in own life.",1.1.1,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11434BE,Graph points on the coordinate plane to solve real-world and mathematical problems.,CCSS.Math.Content.5.G.A,5,http://toolkit.asn.desire2learn.com/mapping/559
http://asn.jesandco.org/resources/S113BA38,"Use strategies to draw conclusions from information and apply knowledge to curricular areas, real-world situations, and further investigations.",2.1.3,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143499,"Draw and identify lines and angles, and classify shapes by properties of their lines and angles.",CCSS.Math.Content.4.G.A,4,http://toolkit.asn.desire2learn.com/mapping/560
http://asn.jesandco.org/resources/S113BA36,"Continue an inquiry-based research process by applying critical-thinking skills (analysis, synthesis, evaluation, organization) to information and knowledge in order to construct new understandings, draw conclusions, and create new knowledge.",2.1.1,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S114348F,2. Partition shapes into parts with equal areas. Express the area of each part as a unit fraction of the whole.,CCSS.Math.Content.3.G.A.2,3,http://toolkit.asn.desire2learn.com/mapping/561
http://asn.jesandco.org/resources/S113BA36,"Continue an inquiry-based research process by applying critical-thinking skills (analysis, synthesis, evaluation, organization) to information and knowledge in order to construct new understandings, draw conclusions, and create new knowledge.",2.1.1,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S114348E,"1. Understand that shapes in different categories (e.g., rhombuses, rectangles, and others) may share attributes (e.g., having four sides), and that the shared attributes can define a larger category (e.g., quadrilaterals). Recognize rhombuses, rectangles, and squares as examples of quadrilaterals, and draw examples of quadrilaterals that do not belong to any of these subcategories.",CCSS.Math.Content.3.G.A.1,3,http://toolkit.asn.desire2learn.com/mapping/562
http://asn.jesandco.org/resources/S113BA3D,Use both divergent and convergent thinking to formulate alternative conclusions and test them against the evidence.,2.2.2,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S114348E,"1. Understand that shapes in different categories (e.g., rhombuses, rectangles, and others) may share attributes (e.g., having four sides), and that the shared attributes can define a larger category (e.g., quadrilaterals). Recognize rhombuses, rectangles, and squares as examples of quadrilaterals, and draw examples of quadrilaterals that do not belong to any of these subcategories.",CCSS.Math.Content.3.G.A.1,3,http://toolkit.asn.desire2learn.com/mapping/563
http://asn.jesandco.org/resources/S113BA39,Use technology and other information tools to analyze and organize information.,2.1.4,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11434FD,"2. Make a line plot to display a data set of measurements in fractions of a unit (1/2, 1/4, 1/8). Use operations on fractions for this grade to solve problems involving information presented in line plots.",CCSS.Math.Content.5.MD.B.2,5,http://toolkit.asn.desire2learn.com/mapping/564
http://asn.jesandco.org/resources/S113BA1D,"Follow an inquiry-based process in seeking knowledge in curricular subjects, and make the real-world connection for using this process in own life.",1.1.1,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436A4,"c. Recognize volume as additive. Find volumes of solid figures composed of two non-overlapping right rectangular prisms by adding the volumes of the non-overlapping parts, applying this technique to solve real world problems.",CCSS.Math.Content.5.MD.C.5c,5,http://toolkit.asn.desire2learn.com/mapping/565
http://asn.jesandco.org/resources/S113BA1D,"Follow an inquiry-based process in seeking knowledge in curricular subjects, and make the real-world connection for using this process in own life.",1.1.1,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436A3,b. Apply the formulas V = l ÌÑ w ÌÑ h and V = b ÌÑ h for rectangular prisms to find volumes of right rectangular prisms with whole-number edge lengths in the context of solving real world and mathematical problems.,CCSS.Math.Content.5.MD.C.5b,5,http://toolkit.asn.desire2learn.com/mapping/566
http://asn.jesandco.org/resources/S113BA38,"Use strategies to draw conclusions from information and apply knowledge to curricular areas, real-world situations, and further investigations.",2.1.3,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436A2,"a. Find the volume of a right rectangular prism with whole-number side lengths by packing it with unit cubes, and show that the volume is the same as would be found by multiplying the edge lengths, equivalently by multiplying the height by the area of the base. Represent threefold whole-number products as volumes, e.g., to represent the associative property of multiplication.",CCSS.Math.Content.5.MD.C.5a,5,http://toolkit.asn.desire2learn.com/mapping/567
http://asn.jesandco.org/resources/S113BA1D,"Follow an inquiry-based process in seeking knowledge in curricular subjects, and make the real-world connection for using this process in own life.",1.1.1,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143500,5. Relate volume to the operations of multiplication and addition and solve real world and mathematical problems involving volume.,CCSS.Math.Content.5.MD.C.5,5,http://toolkit.asn.desire2learn.com/mapping/568
http://asn.jesandco.org/resources/S113BA1D,"Follow an inquiry-based process in seeking knowledge in curricular subjects, and make the real-world connection for using this process in own life.",1.1.1,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11434FC,"1. Convert among different-sized standard measurement units within a given measurement system (e.g., convert 5 cm to 0.05 m), and use these conversions in solving multi-step, real world problems.",CCSS.Math.Content.5.MD.A.1,5,http://toolkit.asn.desire2learn.com/mapping/569
http://asn.jesandco.org/resources/S113BA39,Use technology and other information tools to analyze and organize information.,2.1.4,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11434AF,"4. Make a line plot to display a data set of measurements in fractions of a unit (1/2, 1/4, 1/8). Solve problems involving addition and subtraction of fractions by using information presented in line plots.",CCSS.Math.Content.4.MD.B.4,4,http://toolkit.asn.desire2learn.com/mapping/570
http://asn.jesandco.org/resources/S113BA1D,"Follow an inquiry-based process in seeking knowledge in curricular subjects, and make the real-world connection for using this process in own life.",1.1.1,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11434B2,"7. Recognize angle measure as additive. When an angle is decomposed into non-overlapping parts, the angle measure of the whole is the sum of the angle measures of the parts. Solve addition and subtraction problems to find unknown angles on a diagram in real world and mathematical problems, e.g., by using an equation with a symbol for the unknown angle measure.",CCSS.Math.Content.4.MD.C.7,4,http://toolkit.asn.desire2learn.com/mapping/571
http://asn.jesandco.org/resources/S113BA39,Use technology and other information tools to analyze and organize information.,2.1.4,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11434B1,6. Measure angles in whole-number degrees using a protractor. Sketch angles of specified measure.,CCSS.Math.Content.4.MD.C.6,4,http://toolkit.asn.desire2learn.com/mapping/572
http://asn.jesandco.org/resources/S113BA36,"Continue an inquiry-based research process by applying critical-thinking skills (analysis, synthesis, evaluation, organization) to information and knowledge in order to construct new understandings, draw conclusions, and create new knowledge.",2.1.1,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11434B0,"5. Recognize angles as geometric shapes that are formed wherever two rays share a common endpoint, and understand concepts of angle measurement:",CCSS.Math.Content.4.MD.C.5,4,http://toolkit.asn.desire2learn.com/mapping/573
http://asn.jesandco.org/resources/S113BA1D,"Follow an inquiry-based process in seeking knowledge in curricular subjects, and make the real-world connection for using this process in own life.",1.1.1,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11434AE,3. Apply the area and perimeter formulas for rectangles in real world and mathematical problems.,CCSS.Math.Content.4.MD.A.3,4,http://toolkit.asn.desire2learn.com/mapping/574
http://asn.jesandco.org/resources/S113BA38,"Use strategies to draw conclusions from information and apply knowledge to curricular areas, real-world situations, and further investigations.",2.1.3,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11434AD,"2. Use the four operations to solve word problems involving distances, intervals of time, liquid volumes, masses of objects, and money, including problems involving simple fractions or decimals, and problems that require expressing measurements given in a larger unit in terms of a smaller unit. Represent measurement quantities using diagrams such as number line diagrams that feature a measurement scale.",CCSS.Math.Content.4.MD.A.2,4,http://toolkit.asn.desire2learn.com/mapping/575
http://asn.jesandco.org/resources/S113BA22,"Read, view, and listen for information presented in any format (e.g., textual, visual, media, digital) in order to make inferences and gather meaning.",1.1.6,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11434AD,"2. Use the four operations to solve word problems involving distances, intervals of time, liquid volumes, masses of objects, and money, including problems involving simple fractions or decimals, and problems that require expressing measurements given in a larger unit in terms of a smaller unit. Represent measurement quantities using diagrams such as number line diagrams that feature a measurement scale.",CCSS.Math.Content.4.MD.A.2,4,http://toolkit.asn.desire2learn.com/mapping/576
http://asn.jesandco.org/resources/S113BA5F,Organize personal knowledge in a way that can be called upon easily.,4.1.6,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11434AC,"1. Know relative sizes of measurement units within one system of units including km, m, cm; kg, g; lb, oz.; l, ml; hr, min, sec. Within a single system of measurement, express measurements in a larger unit in terms of a smaller unit. Record measurement equivalents in a two column table.",CCSS.Math.Content.4.MD.A.1,4,http://toolkit.asn.desire2learn.com/mapping/577
http://asn.jesandco.org/resources/S113BA38,"Use strategies to draw conclusions from information and apply knowledge to curricular areas, real-world situations, and further investigations.",2.1.3,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11435E7,"2. Apply concepts of density based on area and volume in modeling situations (e.g., persons per square mile, BTUs per cubic foot).<sup>‰÷É</sup>",CCSS.Math.Content.HSG-MG.A.2,"9, 10, 11, 12",http://toolkit.asn.desire2learn.com/mapping/578
http://asn.jesandco.org/resources/S113BA53,"Create products that apply to authentic, real-world contexts.",3.3.4,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11435E7,"2. Apply concepts of density based on area and volume in modeling situations (e.g., persons per square mile, BTUs per cubic foot).<sup>‰÷É</sup>",CCSS.Math.Content.HSG-MG.A.2,"9, 10, 11, 12",http://toolkit.asn.desire2learn.com/mapping/579
http://asn.jesandco.org/resources/S113BA53,"Create products that apply to authentic, real-world contexts.",3.3.4,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11435E6,"1. Use geometric shapes, their measures, and their properties to describe objects (e.g., modeling a tree trunk or a human torso as a cylinder).<sup>‰÷É</sup>",CCSS.Math.Content.HSG-MG.A.1,"9, 10, 11, 12",http://toolkit.asn.desire2learn.com/mapping/580
http://asn.jesandco.org/resources/S113BA38,"Use strategies to draw conclusions from information and apply knowledge to curricular areas, real-world situations, and further investigations.",2.1.3,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11435E6,"1. Use geometric shapes, their measures, and their properties to describe objects (e.g., modeling a tree trunk or a human torso as a cylinder).<sup>‰÷É</sup>",CCSS.Math.Content.HSG-MG.A.1,"9, 10, 11, 12",http://toolkit.asn.desire2learn.com/mapping/581
http://asn.jesandco.org/resources/S113BA2A,"Demonstrate adaptability by changing the inquiry focus, questions, resources, or strategies when necessary to achieve success.",1.2.5,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11435E8,"3. Apply geometric methods to solve design problems (e.g., designing an object or structure to satisfy physical constraints or minimize cost; working with typographic grid systems based on ratios).<sup>‰÷É</sup>",CCSS.Math.Content.HSG-MG.A.3,"9, 10, 11, 12",http://toolkit.asn.desire2learn.com/mapping/582
http://asn.jesandco.org/resources/S113BA28,Demonstrate creativity by using multiple resources and formats.,1.2.3,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143586,"Construct and compare linear, quadratic, and exponential models and solve problems",CCSS.Math.Content.HSF-LE.A,"9, 10, 11, 12",http://toolkit.asn.desire2learn.com/mapping/583
http://asn.jesandco.org/resources/S113BA22,"Read, view, and listen for information presented in any format (e.g., textual, visual, media, digital) in order to make inferences and gather meaning.",1.1.6,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143587,Interpret expressions for functions in terms of the situation they model,CCSS.Math.Content.HSF-LE.B,"9, 10, 11, 12",http://toolkit.asn.desire2learn.com/mapping/584
http://asn.jesandco.org/resources/S113BA3D,Use both divergent and convergent thinking to formulate alternative conclusions and test them against the evidence.,2.2.2,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11435F1,"9. Compare properties of two functions each represented in a different way (algebraically, graphically, numerically in tables, or by verbal descriptions).",CCSS.Math.Content.HSF-IF.C.9,"9, 10, 11, 12",http://toolkit.asn.desire2learn.com/mapping/585
http://asn.jesandco.org/resources/S113BA3B,"Use the writing process, media and visual literacy, and technology skills to create products that express new understandings.",2.1.6,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11435F0,8. Write a function defined by an expression in different but equivalent forms to reveal and explain different properties of the function.,CCSS.Math.Content.HSF-IF.C.8,"9, 10, 11, 12",http://toolkit.asn.desire2learn.com/mapping/586
http://asn.jesandco.org/resources/S113BA4A,"Use technology and other information tools to organize and display knowledge and understanding in ways that others can view, use, and assess.",3.1.4,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11435EF,"7. Graph functions expressed symbolically and show key features of the graph, by hand in simple cases and using technology for more complicated cases.<sup>‰÷É</sup>",CCSS.Math.Content.HSF-IF.C.7,"9, 10, 11, 12",http://toolkit.asn.desire2learn.com/mapping/587
http://asn.jesandco.org/resources/S113BA4A,"Use technology and other information tools to organize and display knowledge and understanding in ways that others can view, use, and assess.",3.1.4,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11435ED,"5. Relate the domain of a function to its graph and, where applicable, to the quantitative relationship it describes.<sup>‰÷É</sup>",CCSS.Math.Content.HSF-IF.B.5,"9, 10, 11, 12",http://toolkit.asn.desire2learn.com/mapping/588
http://asn.jesandco.org/resources/S113BA34,"Monitor gathered information, and assess for gaps or weaknesses.",1.4.3,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143581,Understand the concept of a function and use function notation,CCSS.Math.Content.HSF-IF.A,"9, 10, 11, 12",http://toolkit.asn.desire2learn.com/mapping/589
http://asn.jesandco.org/resources/S113BA3D,Use both divergent and convergent thinking to formulate alternative conclusions and test them against the evidence.,2.2.2,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S114363A,"2. Solve simple rational and radical equations in one variable, and give examples showing how extraneous solutions may arise.",CCSS.Math.Content.HSA-REI.A.2,"9, 10, 11, 12",http://toolkit.asn.desire2learn.com/mapping/590
http://asn.jesandco.org/resources/S113BA3F,Demonstrate personal productivity by completing products to express learning.,2.2.4,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143644,"12. Graph the solutions to a linear inequality in two variables as a half-plane (excluding the boundary in the case of a strict inequality), and graph the solution set to a system of linear inequalities in two variables as the intersection of the corresponding half-planes.",CCSS.Math.Content.HSA-REI.D.12,"9, 10, 11, 12",http://toolkit.asn.desire2learn.com/mapping/591
http://asn.jesandco.org/resources/S113BA28,Demonstrate creativity by using multiple resources and formats.,1.2.3,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S114363A,"2. Solve simple rational and radical equations in one variable, and give examples showing how extraneous solutions may arise.",CCSS.Math.Content.HSA-REI.A.2,"9, 10, 11, 12",http://toolkit.asn.desire2learn.com/mapping/592
http://asn.jesandco.org/resources/S113BA34,"Monitor gathered information, and assess for gaps or weaknesses.",1.4.3,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143642,"10. Understand that the graph of an equation in two variables is the set of all its solutions plotted in the coordinate plane, often forming a curve (which could be a line).",CCSS.Math.Content.HSA-REI.D.10,"9, 10, 11, 12",http://toolkit.asn.desire2learn.com/mapping/593
http://asn.jesandco.org/resources/S113BA3B,"Use the writing process, media and visual literacy, and technology skills to create products that express new understandings.",2.1.6,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143644,"12. Graph the solutions to a linear inequality in two variables as a half-plane (excluding the boundary in the case of a strict inequality), and graph the solution set to a system of linear inequalities in two variables as the intersection of the corresponding half-planes.",CCSS.Math.Content.HSA-REI.D.12,"9, 10, 11, 12",http://toolkit.asn.desire2learn.com/mapping/594
http://asn.jesandco.org/resources/S113BA3B,"Use the writing process, media and visual literacy, and technology skills to create products that express new understandings.",2.1.6,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143639,"1. Explain each step in solving a simple equation as following from the equality of numbers asserted at the previous step, starting from the assumption that the original equation has a solution. Construct a viable argument to justify a solution method.",CCSS.Math.Content.HSA-REI.A.1,"9, 10, 11, 12",http://toolkit.asn.desire2learn.com/mapping/595
