subjectURI,subjectLabel,subjectNotation,subjectGrade,predicateCURIE,predicateLabel,objectURI,objectLabel,objectNotation,objectGrade,relationshipID
http://asn.jesandco.org/resources/S100FBA4,"explain how authors use literary devices including flash-forward and flashback to depict time, setting, conflicts, and resolutions to enhance the plot and create suspense.",R.NT.04.04,4,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436BE,1. Refer to details and examples in a text when explaining what the text says explicitly and when drawing inferences from the text.,CCSS.ELA-Literacy.RL.4.1,4,http://toolkit.asn.desire2learn.com/mapping/4544
http://asn.jesandco.org/resources/S100FBA4,"explain how authors use literary devices including flash-forward and flashback to depict time, setting, conflicts, and resolutions to enhance the plot and create suspense.",R.NT.04.04,4,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436BB,"1. Ask and answer questions to demonstrate understanding of a text, referring explicitly to the text as the basis for the answers.",CCSS.ELA-Literacy.RL.3.1,3,http://toolkit.asn.desire2learn.com/mapping/4545
http://asn.jesandco.org/resources/S10172A4,"analyze characters' thoughts and motivation through dialogue, various character roles, and functions including hero, antihero, or narrator; know first person point of view and identify conflict and resolution.",R.NT.04.03,4,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143964,e. Provide a conclusion that follows from the narrated experiences or events.,CCSS.ELA-Literacy.W.4.3e,4,http://toolkit.asn.desire2learn.com/mapping/4546
http://asn.jesandco.org/resources/S10172A4,"analyze characters' thoughts and motivation through dialogue, various character roles, and functions including hero, antihero, or narrator; know first person point of view and identify conflict and resolution.",R.NT.04.03,4,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143961,b. Use dialogue and description to develop experiences and events or show the responses of characters to situations.,CCSS.ELA-Literacy.W.4.3b,4,http://toolkit.asn.desire2learn.com/mapping/4547
http://asn.jesandco.org/resources/S10172A4,"analyze characters' thoughts and motivation through dialogue, various character roles, and functions including hero, antihero, or narrator; know first person point of view and identify conflict and resolution.",R.NT.04.03,4,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436D5,6. Describe how a narrator's or speaker's point of view influences how events are described.,CCSS.ELA-Literacy.RL.5.6,5,http://toolkit.asn.desire2learn.com/mapping/4548
http://asn.jesandco.org/resources/S10172A4,"analyze characters' thoughts and motivation through dialogue, various character roles, and functions including hero, antihero, or narrator; know first person point of view and identify conflict and resolution.",R.NT.04.03,4,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436D2,"6. Compare and contrast the point of view from which different stories are narrated, including the difference between first- and third-person narrations.",CCSS.ELA-Literacy.RL.4.6,4,http://toolkit.asn.desire2learn.com/mapping/4549
http://asn.jesandco.org/resources/S10172A4,"analyze characters' thoughts and motivation through dialogue, various character roles, and functions including hero, antihero, or narrator; know first person point of view and identify conflict and resolution.",R.NT.04.03,4,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436D1,"5. Explain major differences between poems, drama, and prose, and refer to the structural elements of poems (e.g., verse, rhythm, meter) and drama (e.g., casts of characters, settings, descriptions, dialogue, stage directions) when writing or speaking about a text.",CCSS.ELA-Literacy.RL.4.5,4,http://toolkit.asn.desire2learn.com/mapping/4550
http://asn.jesandco.org/resources/S10172A4,"analyze characters' thoughts and motivation through dialogue, various character roles, and functions including hero, antihero, or narrator; know first person point of view and identify conflict and resolution.",R.NT.04.03,4,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436C3,"3. Compare and contrast two or more characters, settings, or events in a story or drama, drawing on specific details in the text (e.g., how characters interact).",CCSS.ELA-Literacy.RL.5.3,5,http://toolkit.asn.desire2learn.com/mapping/4551
http://asn.jesandco.org/resources/S10172A4,"analyze characters' thoughts and motivation through dialogue, various character roles, and functions including hero, antihero, or narrator; know first person point of view and identify conflict and resolution.",R.NT.04.03,4,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436C2,"2. Determine a theme of a story, drama, or poem from details in the text, including how characters in a story or drama respond to challenges or how the speaker in a poem reflects upon a topic; summarize the text.",CCSS.ELA-Literacy.RL.5.2,5,http://toolkit.asn.desire2learn.com/mapping/4552
http://asn.jesandco.org/resources/S10172A4,"analyze characters' thoughts and motivation through dialogue, various character roles, and functions including hero, antihero, or narrator; know first person point of view and identify conflict and resolution.",R.NT.04.03,4,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436C0,"3. Describe in depth a character, setting, or event in a story or drama, drawing on specific details in the text (e.g., a character's thoughts, words, or actions).",CCSS.ELA-Literacy.RL.4.3,4,http://toolkit.asn.desire2learn.com/mapping/4553
http://asn.jesandco.org/resources/S10172A4,"analyze characters' thoughts and motivation through dialogue, various character roles, and functions including hero, antihero, or narrator; know first person point of view and identify conflict and resolution.",R.NT.04.03,4,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436BE,1. Refer to details and examples in a text when explaining what the text says explicitly and when drawing inferences from the text.,CCSS.ELA-Literacy.RL.4.1,4,http://toolkit.asn.desire2learn.com/mapping/4554
http://asn.jesandco.org/resources/S10172A4,"analyze characters' thoughts and motivation through dialogue, various character roles, and functions including hero, antihero, or narrator; know first person point of view and identify conflict and resolution.",R.NT.04.03,4,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436BD,"3. Describe characters in a story (e.g., their traits, motivations, or feelings) and explain how their actions contribute to the sequence of events.",CCSS.ELA-Literacy.RL.3.3,3,http://toolkit.asn.desire2learn.com/mapping/4555
http://asn.jesandco.org/resources/S100034C,"identify and describe the structure, elements, and purpose of a variety of narrative genre including poetry, myths, legends, fantasy, and adventure.",R.NT.04.02,4,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436DF,"7. Make connections between the text of a story or drama and a visual or oral presentation of the text, identifying where each version reflects specific descriptions and directions in the text.",CCSS.ELA-Literacy.RL.4.7,4,http://toolkit.asn.desire2learn.com/mapping/4556
http://asn.jesandco.org/resources/S100034C,"identify and describe the structure, elements, and purpose of a variety of narrative genre including poetry, myths, legends, fantasy, and adventure.",R.NT.04.02,4,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436D4,"5. Explain how a series of chapters, scenes, or stanzas fits together to provide the overall structure of a particular story, drama, or poem.",CCSS.ELA-Literacy.RL.5.5,5,http://toolkit.asn.desire2learn.com/mapping/4557
http://asn.jesandco.org/resources/S100034C,"identify and describe the structure, elements, and purpose of a variety of narrative genre including poetry, myths, legends, fantasy, and adventure.",R.NT.04.02,4,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436D1,"5. Explain major differences between poems, drama, and prose, and refer to the structural elements of poems (e.g., verse, rhythm, meter) and drama (e.g., casts of characters, settings, descriptions, dialogue, stage directions) when writing or speaking about a text.",CCSS.ELA-Literacy.RL.4.5,4,http://toolkit.asn.desire2learn.com/mapping/4558
http://asn.jesandco.org/resources/S100034C,"identify and describe the structure, elements, and purpose of a variety of narrative genre including poetry, myths, legends, fantasy, and adventure.",R.NT.04.02,4,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436CE,"5. Refer to parts of stories, dramas, and poems when writing or speaking about a text, using terms such as chapter, scene, and stanza; describe how each successive part builds on earlier sections.",CCSS.ELA-Literacy.RL.3.5,3,http://toolkit.asn.desire2learn.com/mapping/4559
http://asn.jesandco.org/resources/S100034C,"identify and describe the structure, elements, and purpose of a variety of narrative genre including poetry, myths, legends, fantasy, and adventure.",R.NT.04.02,4,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436C0,"3. Describe in depth a character, setting, or event in a story or drama, drawing on specific details in the text (e.g., a character's thoughts, words, or actions).",CCSS.ELA-Literacy.RL.4.3,4,http://toolkit.asn.desire2learn.com/mapping/4560
http://asn.jesandco.org/resources/S100034C,"identify and describe the structure, elements, and purpose of a variety of narrative genre including poetry, myths, legends, fantasy, and adventure.",R.NT.04.02,4,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436BC,"2. Recount stories, including fables, folktales, and myths from diverse cultures; determine the central message, lesson, or moral and explain how it is conveyed through key details in the text.",CCSS.ELA-Literacy.RL.3.2,3,http://toolkit.asn.desire2learn.com/mapping/4561
http://asn.jesandco.org/resources/S1019730,"describe the shared human experience depicted in classic, multicultural, and contemporary literature recognized for quality and literary merit.",R.NT.04.01,4,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436E0,"9. Compare and contrast the treatment of similar themes and topics (e.g., opposition of good and evil) and patterns of events (e.g., the quest) in stories, myths, and traditional literature from different cultures.",CCSS.ELA-Literacy.RL.4.9,4,http://toolkit.asn.desire2learn.com/mapping/4562
http://asn.jesandco.org/resources/S1019730,"describe the shared human experience depicted in classic, multicultural, and contemporary literature recognized for quality and literary merit.",R.NT.04.01,4,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436C0,"3. Describe in depth a character, setting, or event in a story or drama, drawing on specific details in the text (e.g., a character's thoughts, words, or actions).",CCSS.ELA-Literacy.RL.4.3,4,http://toolkit.asn.desire2learn.com/mapping/4563
http://asn.jesandco.org/resources/S100123C,"Note:<br> respond to individual and multiple texts by finding evidence, discussing, illustrating, and/or writing to reflect, make connections, take a position, and/or show understanding.",,"3, 4, 5, 6, 7, 8",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11439CE,"b. Apply grade 4 Reading standards to informational texts (e.g., ""Explain how an author uses reasons and evidence to support particular points in a text"").",CCSS.ELA-Literacy.W.4.9b,4,http://toolkit.asn.desire2learn.com/mapping/4564
http://asn.jesandco.org/resources/S100123C,"Note:<br> respond to individual and multiple texts by finding evidence, discussing, illustrating, and/or writing to reflect, make connections, take a position, and/or show understanding.",,"3, 4, 5, 6, 7, 8",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11439CD,"a. Apply grade 4 Reading standards to literature (e.g., ""Describe in depth a character, setting, or event in a story or drama, drawing on specific details in the text [e.g., a character's thoughts, words, or actions]."").",CCSS.ELA-Literacy.W.4.9a,4,http://toolkit.asn.desire2learn.com/mapping/4565
http://asn.jesandco.org/resources/S100123C,"Note:<br> respond to individual and multiple texts by finding evidence, discussing, illustrating, and/or writing to reflect, make connections, take a position, and/or show understanding.",,"3, 4, 5, 6, 7, 8",asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143953,d. Provide a sense of closure.,CCSS.ELA-Literacy.W.3.3d,3,http://toolkit.asn.desire2learn.com/mapping/4566
http://asn.jesandco.org/resources/S1017B84,"explain how authors use literary devices including prediction, personification, and point of view to develop a story level theme, depict the setting, and reveal how thoughts and actions convey important character traits.",R.NT.03.04,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143953,d. Provide a sense of closure.,CCSS.ELA-Literacy.W.3.3d,3,http://toolkit.asn.desire2learn.com/mapping/4567
http://asn.jesandco.org/resources/S1017B84,"explain how authors use literary devices including prediction, personification, and point of view to develop a story level theme, depict the setting, and reveal how thoughts and actions convey important character traits.",R.NT.03.04,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143950,a. Establish a situation and introduce a narrator and/or characters; organize an event sequence that unfolds naturally.,CCSS.ELA-Literacy.W.3.3a,3,http://toolkit.asn.desire2learn.com/mapping/4568
http://asn.jesandco.org/resources/S1017B84,"explain how authors use literary devices including prediction, personification, and point of view to develop a story level theme, depict the setting, and reveal how thoughts and actions convey important character traits.",R.NT.03.04,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143710,"6. Analyze multiple accounts of the same event or topic, noting important similarities and differences in the point of view they represent.",CCSS.ELA-Literacy.RI.5.6,5,http://toolkit.asn.desire2learn.com/mapping/4569
http://asn.jesandco.org/resources/S1017B84,"explain how authors use literary devices including prediction, personification, and point of view to develop a story level theme, depict the setting, and reveal how thoughts and actions convey important character traits.",R.NT.03.04,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S114370D,6. Compare and contrast a firsthand and secondhand account of the same event or topic; describe the differences in focus and the information provided.,CCSS.ELA-Literacy.RI.4.6,4,http://toolkit.asn.desire2learn.com/mapping/4570
http://asn.jesandco.org/resources/S1017B84,"explain how authors use literary devices including prediction, personification, and point of view to develop a story level theme, depict the setting, and reveal how thoughts and actions convey important character traits.",R.NT.03.04,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S114370A,6. Distinguish their own point of view from that of the author of a text.,CCSS.ELA-Literacy.RI.3.6,3,http://toolkit.asn.desire2learn.com/mapping/4571
http://asn.jesandco.org/resources/S1017B84,"explain how authors use literary devices including prediction, personification, and point of view to develop a story level theme, depict the setting, and reveal how thoughts and actions convey important character traits.",R.NT.03.04,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436DE,"9. Compare and contrast the themes, settings, and plots of stories written by the same author about the same or similar characters (e.g., in books from a series).",CCSS.ELA-Literacy.RL.3.9,3,http://toolkit.asn.desire2learn.com/mapping/4572
http://asn.jesandco.org/resources/S1017B84,"explain how authors use literary devices including prediction, personification, and point of view to develop a story level theme, depict the setting, and reveal how thoughts and actions convey important character traits.",R.NT.03.04,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436D5,6. Describe how a narrator's or speaker's point of view influences how events are described.,CCSS.ELA-Literacy.RL.5.6,5,http://toolkit.asn.desire2learn.com/mapping/4573
http://asn.jesandco.org/resources/S1017B84,"explain how authors use literary devices including prediction, personification, and point of view to develop a story level theme, depict the setting, and reveal how thoughts and actions convey important character traits.",R.NT.03.04,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436D2,"6. Compare and contrast the point of view from which different stories are narrated, including the difference between first- and third-person narrations.",CCSS.ELA-Literacy.RL.4.6,4,http://toolkit.asn.desire2learn.com/mapping/4574
http://asn.jesandco.org/resources/S1017B84,"explain how authors use literary devices including prediction, personification, and point of view to develop a story level theme, depict the setting, and reveal how thoughts and actions convey important character traits.",R.NT.03.04,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436CF,6. Distinguish their own point of view from that of the narrator or those of the characters.,CCSS.ELA-Literacy.RL.3.6,3,http://toolkit.asn.desire2learn.com/mapping/4575
http://asn.jesandco.org/resources/S1017B84,"explain how authors use literary devices including prediction, personification, and point of view to develop a story level theme, depict the setting, and reveal how thoughts and actions convey important character traits.",R.NT.03.04,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436BF,"2. Determine a theme of a story, drama, or poem from details in the text; summarize the text.",CCSS.ELA-Literacy.RL.4.2,4,http://toolkit.asn.desire2learn.com/mapping/4576
http://asn.jesandco.org/resources/S1017B84,"explain how authors use literary devices including prediction, personification, and point of view to develop a story level theme, depict the setting, and reveal how thoughts and actions convey important character traits.",R.NT.03.04,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436BE,1. Refer to details and examples in a text when explaining what the text says explicitly and when drawing inferences from the text.,CCSS.ELA-Literacy.RL.4.1,4,http://toolkit.asn.desire2learn.com/mapping/4577
http://asn.jesandco.org/resources/S1017B84,"explain how authors use literary devices including prediction, personification, and point of view to develop a story level theme, depict the setting, and reveal how thoughts and actions convey important character traits.",R.NT.03.04,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436BC,"2. Recount stories, including fables, folktales, and myths from diverse cultures; determine the central message, lesson, or moral and explain how it is conveyed through key details in the text.",CCSS.ELA-Literacy.RL.3.2,3,http://toolkit.asn.desire2learn.com/mapping/4578
http://asn.jesandco.org/resources/S1017B84,"explain how authors use literary devices including prediction, personification, and point of view to develop a story level theme, depict the setting, and reveal how thoughts and actions convey important character traits.",R.NT.03.04,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436BB,"1. Ask and answer questions to demonstrate understanding of a text, referring explicitly to the text as the basis for the answers.",CCSS.ELA-Literacy.RL.3.1,3,http://toolkit.asn.desire2learn.com/mapping/4579
http://asn.jesandco.org/resources/S100F164,"identify and describe characters' thoughts and motivations, story level themes (good vs. evil), main idea, and lesson/moral (fable).",R.NT.03.03,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143953,d. Provide a sense of closure.,CCSS.ELA-Literacy.W.3.3d,3,http://toolkit.asn.desire2learn.com/mapping/4580
http://asn.jesandco.org/resources/S100F164,"identify and describe characters' thoughts and motivations, story level themes (good vs. evil), main idea, and lesson/moral (fable).",R.NT.03.03,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143951,"b. Use dialogue and descriptions of actions, thoughts, and feelings to develop experiences and events or show the response of characters to situations.",CCSS.ELA-Literacy.W.3.3b,3,http://toolkit.asn.desire2learn.com/mapping/4581
http://asn.jesandco.org/resources/S100F164,"identify and describe characters' thoughts and motivations, story level themes (good vs. evil), main idea, and lesson/moral (fable).",R.NT.03.03,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436E0,"9. Compare and contrast the treatment of similar themes and topics (e.g., opposition of good and evil) and patterns of events (e.g., the quest) in stories, myths, and traditional literature from different cultures.",CCSS.ELA-Literacy.RL.4.9,4,http://toolkit.asn.desire2learn.com/mapping/4582
http://asn.jesandco.org/resources/S100F164,"identify and describe characters' thoughts and motivations, story level themes (good vs. evil), main idea, and lesson/moral (fable).",R.NT.03.03,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436DE,"9. Compare and contrast the themes, settings, and plots of stories written by the same author about the same or similar characters (e.g., in books from a series).",CCSS.ELA-Literacy.RL.3.9,3,http://toolkit.asn.desire2learn.com/mapping/4583
http://asn.jesandco.org/resources/S100F164,"identify and describe characters' thoughts and motivations, story level themes (good vs. evil), main idea, and lesson/moral (fable).",R.NT.03.03,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436DD,"7. Explain how specific aspects of a text's illustrations contribute to what is conveyed by the words in a story (e.g., create mood, emphasize aspects of a character or setting).",CCSS.ELA-Literacy.RL.3.7,3,http://toolkit.asn.desire2learn.com/mapping/4584
http://asn.jesandco.org/resources/S100F164,"identify and describe characters' thoughts and motivations, story level themes (good vs. evil), main idea, and lesson/moral (fable).",R.NT.03.03,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436BF,"2. Determine a theme of a story, drama, or poem from details in the text; summarize the text.",CCSS.ELA-Literacy.RL.4.2,4,http://toolkit.asn.desire2learn.com/mapping/4585
http://asn.jesandco.org/resources/S100F164,"identify and describe characters' thoughts and motivations, story level themes (good vs. evil), main idea, and lesson/moral (fable).",R.NT.03.03,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436BE,1. Refer to details and examples in a text when explaining what the text says explicitly and when drawing inferences from the text.,CCSS.ELA-Literacy.RL.4.1,4,http://toolkit.asn.desire2learn.com/mapping/4586
http://asn.jesandco.org/resources/S100F164,"identify and describe characters' thoughts and motivations, story level themes (good vs. evil), main idea, and lesson/moral (fable).",R.NT.03.03,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436BD,"3. Describe characters in a story (e.g., their traits, motivations, or feelings) and explain how their actions contribute to the sequence of events.",CCSS.ELA-Literacy.RL.3.3,3,http://toolkit.asn.desire2learn.com/mapping/4587
http://asn.jesandco.org/resources/S100F164,"identify and describe characters' thoughts and motivations, story level themes (good vs. evil), main idea, and lesson/moral (fable).",R.NT.03.03,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436BC,"2. Recount stories, including fables, folktales, and myths from diverse cultures; determine the central message, lesson, or moral and explain how it is conveyed through key details in the text.",CCSS.ELA-Literacy.RL.3.2,3,http://toolkit.asn.desire2learn.com/mapping/4588
http://asn.jesandco.org/resources/S100F164,"identify and describe characters' thoughts and motivations, story level themes (good vs. evil), main idea, and lesson/moral (fable).",R.NT.03.03,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436BB,"1. Ask and answer questions to demonstrate understanding of a text, referring explicitly to the text as the basis for the answers.",CCSS.ELA-Literacy.RL.3.1,3,http://toolkit.asn.desire2learn.com/mapping/4589
http://asn.jesandco.org/resources/S101217F,"identify and describe the basic elements and purpose of a variety of narrative genre including folktales, fables, and realistic fiction.",R.NT.03.02,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436CE,"5. Refer to parts of stories, dramas, and poems when writing or speaking about a text, using terms such as chapter, scene, and stanza; describe how each successive part builds on earlier sections.",CCSS.ELA-Literacy.RL.3.5,3,http://toolkit.asn.desire2learn.com/mapping/4590
http://asn.jesandco.org/resources/S101217F,"identify and describe the basic elements and purpose of a variety of narrative genre including folktales, fables, and realistic fiction.",R.NT.03.02,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436BC,"2. Recount stories, including fables, folktales, and myths from diverse cultures; determine the central message, lesson, or moral and explain how it is conveyed through key details in the text.",CCSS.ELA-Literacy.RL.3.2,3,http://toolkit.asn.desire2learn.com/mapping/4591
http://asn.jesandco.org/resources/S100B106,"explain how characters express attitudes about one another in familiar classic, multicultural, and contemporary literature recognized for quality and literary merit.",R.NT.03.01,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436DD,"7. Explain how specific aspects of a text's illustrations contribute to what is conveyed by the words in a story (e.g., create mood, emphasize aspects of a character or setting).",CCSS.ELA-Literacy.RL.3.7,3,http://toolkit.asn.desire2learn.com/mapping/4592
http://asn.jesandco.org/resources/S100B106,"explain how characters express attitudes about one another in familiar classic, multicultural, and contemporary literature recognized for quality and literary merit.",R.NT.03.01,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436CF,6. Distinguish their own point of view from that of the narrator or those of the characters.,CCSS.ELA-Literacy.RL.3.6,3,http://toolkit.asn.desire2learn.com/mapping/4593
http://asn.jesandco.org/resources/S100B106,"explain how characters express attitudes about one another in familiar classic, multicultural, and contemporary literature recognized for quality and literary merit.",R.NT.03.01,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436C3,"3. Compare and contrast two or more characters, settings, or events in a story or drama, drawing on specific details in the text (e.g., how characters interact).",CCSS.ELA-Literacy.RL.5.3,5,http://toolkit.asn.desire2learn.com/mapping/4594
http://asn.jesandco.org/resources/S100B106,"explain how characters express attitudes about one another in familiar classic, multicultural, and contemporary literature recognized for quality and literary merit.",R.NT.03.01,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436BD,"3. Describe characters in a story (e.g., their traits, motivations, or feelings) and explain how their actions contribute to the sequence of events.",CCSS.ELA-Literacy.RL.3.3,3,http://toolkit.asn.desire2learn.com/mapping/4595
http://asn.jesandco.org/resources/S1008E0F,"identify and describe characters' actions and motivations, setting (time and place), problem/ solution, and sequence of events.",R.NT.02.03,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436BD,"3. Describe characters in a story (e.g., their traits, motivations, or feelings) and explain how their actions contribute to the sequence of events.",CCSS.ELA-Literacy.RL.3.3,3,http://toolkit.asn.desire2learn.com/mapping/4596
http://asn.jesandco.org/resources/S1008E0F,"identify and describe characters' actions and motivations, setting (time and place), problem/ solution, and sequence of events.",R.NT.02.03,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436BB,"1. Ask and answer questions to demonstrate understanding of a text, referring explicitly to the text as the basis for the answers.",CCSS.ELA-Literacy.RL.3.1,3,http://toolkit.asn.desire2learn.com/mapping/4597
http://asn.jesandco.org/resources/S101FA70,"identify and describe the basic elements and purpose of a variety of narrative genre including poetry, fantasy, legends, and drama.",R.NT.02.02,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436D1,"5. Explain major differences between poems, drama, and prose, and refer to the structural elements of poems (e.g., verse, rhythm, meter) and drama (e.g., casts of characters, settings, descriptions, dialogue, stage directions) when writing or speaking about a text.",CCSS.ELA-Literacy.RL.4.5,4,http://toolkit.asn.desire2learn.com/mapping/4598
http://asn.jesandco.org/resources/S100C282,"describe the similarities of plot and character in classic, multicultural, and contemporary literature that is recognized for quality and literary merit.",R.NT.02.01,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436C3,"3. Compare and contrast two or more characters, settings, or events in a story or drama, drawing on specific details in the text (e.g., how characters interact).",CCSS.ELA-Literacy.RL.5.3,5,http://toolkit.asn.desire2learn.com/mapping/4599
http://asn.jesandco.org/resources/S101F48F,identify how authors/ illustrators use literary devices including pictures and illustrations to support the understanding of settings and characters.,R.NT.00.04,K,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436DD,"7. Explain how specific aspects of a text's illustrations contribute to what is conveyed by the words in a story (e.g., create mood, emphasize aspects of a character or setting).",CCSS.ELA-Literacy.RL.3.7,3,http://toolkit.asn.desire2learn.com/mapping/4600
http://asn.jesandco.org/resources/S100622B,"explain how authors use literary devices including exaggeration and metaphors to develop characters, themes, plot, and functions of heroes, anti-heroes, and narrators.",R.NT.05.04,5,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436C2,"2. Determine a theme of a story, drama, or poem from details in the text, including how characters in a story or drama respond to challenges or how the speaker in a poem reflects upon a topic; summarize the text.",CCSS.ELA-Literacy.RL.5.2,5,http://toolkit.asn.desire2learn.com/mapping/4601
http://asn.jesandco.org/resources/S100123C,"Note:<br> respond to individual and multiple texts by finding evidence, discussing, illustrating, and/or writing to reflect, make connections, take a position, and/or show understanding.",,"3, 4, 5, 6, 7, 8",asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436BB,"1. Ask and answer questions to demonstrate understanding of a text, referring explicitly to the text as the basis for the answers.",CCSS.ELA-Literacy.RL.3.1,3,http://toolkit.asn.desire2learn.com/mapping/4602
http://asn.jesandco.org/resources/S10258F6,make progress to automatically read by sight the Dolch First 1000 Words for mastery in fifth grade.,R.WS.03.05,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2364832,"a. Use combined knowledge of all letter-sound correspondences, syllabication patterns, and morphology (e.g., roots and affixes) to read accurately unfamiliar multisyllabic words in context and out of context.",CCSS.ELA-Literacy.RF.5.3a,5,http://toolkit.asn.desire2learn.com/mapping/4603
http://asn.jesandco.org/resources/S10258F6,make progress to automatically read by sight the Dolch First 1000 Words for mastery in fifth grade.,R.WS.03.05,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S114375D,"a. Use combined knowledge of all letter-sound correspondences, syllabication patterns, and morphology (e.g., roots and affixes) to read accurately unfamiliar multisyllabic words in context and out of context.",CCSS.ELA-Literacy.RF.4.3a,4,http://toolkit.asn.desire2learn.com/mapping/4604
http://asn.jesandco.org/resources/S10258F6,make progress to automatically read by sight the Dolch First 1000 Words for mastery in fifth grade.,R.WS.03.05,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S114375C,d. Read grade-appropriate irregularly spelled words.,CCSS.ELA-Literacy.RF.3.3d,3,http://toolkit.asn.desire2learn.com/mapping/4605
http://asn.jesandco.org/resources/S10258F6,make progress to automatically read by sight the Dolch First 1000 Words for mastery in fifth grade.,R.WS.03.05,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S114375B,c. Decode multisyllable words.,CCSS.ELA-Literacy.RF.3.3c,3,http://toolkit.asn.desire2learn.com/mapping/4606
http://asn.jesandco.org/resources/S10258F6,make progress to automatically read by sight the Dolch First 1000 Words for mastery in fifth grade.,R.WS.03.05,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S114375A,b. Decode words with common Latin suffixes.,CCSS.ELA-Literacy.RF.3.3b,3,http://toolkit.asn.desire2learn.com/mapping/4607
http://asn.jesandco.org/resources/S10258F6,make progress to automatically read by sight the Dolch First 1000 Words for mastery in fifth grade.,R.WS.03.05,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143759,a. Identify and know the meaning of the most common prefixes and derivational suffixes.,CCSS.ELA-Literacy.RF.3.3a,3,http://toolkit.asn.desire2learn.com/mapping/4608
http://asn.jesandco.org/resources/S1021DD7,automatically recognize the 220 Dolch basic sight words and 95 common nouns.,R.WS.03.04,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S114375C,d. Read grade-appropriate irregularly spelled words.,CCSS.ELA-Literacy.RF.3.3d,3,http://toolkit.asn.desire2learn.com/mapping/4609
